Date,Open,High,Low,Close,Adj Close,Volume,Company Name
2002-07-01,34.099998474121094,35.599998474121094,34.0,35.25,20.62348365783692,352380,Bank of India
2002-07-02,35.04999923706055,35.75,34.5,35.04999923706055,20.5064697265625,330281,Bank of India
2002-07-03,34.849998474121094,35.5,34.599998474121094,34.900001525878906,20.418710708618164,222475,Bank of India
2002-07-04,33.400001525878906,33.400001525878906,32.5,32.650001525878906,20.57625770568848,154223,Bank of India
2002-07-05,33.0,33.0,31.75,31.850000381469727,20.07209205627441,166633,Bank of India
2002-07-08,32.25,33.0,31.5,31.75,20.00907325744629,407814,Bank of India
2002-07-09,31.799999237060547,32.5,31.799999237060547,32.25,20.32417678833008,195068,Bank of India
2002-07-10,32.70000076293945,32.70000076293945,31.299999237060547,31.5,19.85152244567871,191699,Bank of India
2002-07-11,31.5,31.950000762939453,31.100000381469727,31.450000762939453,19.820011138916016,161289,Bank of India
2002-07-12,31.100000381469727,32.25,31.100000381469727,31.600000381469727,19.91454315185547,146442,Bank of India
2002-07-15,31.75,32.04999923706055,30.700000762939453,31.64999961853028,19.946054458618164,328556,Bank of India
2002-07-16,32.5,32.5,31.0,31.100000381469727,19.599437713623047,198714,Bank of India
2002-07-17,31.100000381469727,31.39999961853028,29.549999237060547,29.75,18.748655319213867,222879,Bank of India
2002-07-18,30.25,31.0,30.0,30.5,19.221315383911133,118979,Bank of India
2002-07-19,30.64999961853028,30.64999961853028,30.0,30.14999961853028,19.000741958618164,67157,Bank of India
2002-07-22,29.700000762939453,30.0,28.200000762939453,28.299999237060547,17.834857940673828,177402,Bank of India
2002-07-23,27.700000762939453,30.049999237060547,27.700000762939453,29.850000381469727,18.811681747436523,152386,Bank of India
2002-07-24,29.5,30.450000762939453,29.049999237060547,29.75,18.748655319213867,114030,Bank of India
2002-07-25,30.799999237060547,30.89999961853028,29.299999237060547,29.450000762939453,18.559600830078125,76065,Bank of India
2002-07-26,29.0,29.5,28.600000381469727,28.850000381469727,18.18147659301757,120451,Bank of India
2002-07-29,28.39999961853028,29.049999237060547,26.5,27.700000762939453,17.456737518310547,271777,Bank of India
2002-07-30,28.100000381469727,28.39999961853028,27.049999237060547,27.14999961853028,17.110118865966797,161751,Bank of India
2002-07-31,27.14999961853028,27.549999237060547,25.700000762939453,27.25,17.173141479492188,168058,Bank of India
2002-08-01,27.64999961853028,28.350000381469727,27.0,27.350000381469727,17.236162185668945,135837,Bank of India
2002-08-02,26.89999961853028,28.200000762939453,26.89999961853028,27.89999961853028,17.582775115966797,126955,Bank of India
2002-08-05,28.0,29.0,27.950000762939453,28.600000381469727,18.02392196655273,118687,Bank of India
2002-08-06,28.75,29.0,28.0,28.700000762939453,18.08694267272949,151847,Bank of India
2002-08-07,29.0,29.100000381469727,28.549999237060547,28.600000381469727,18.02392196655273,112356,Bank of India
2002-08-08,28.100000381469727,28.89999961853028,28.0,28.14999961853028,17.740325927734375,86469,Bank of India
2002-08-09,28.200000762939453,28.64999961853028,28.0,28.450000762939453,17.929391860961914,72174,Bank of India
2002-08-12,28.0,28.850000381469727,28.0,28.549999237060547,17.99241065979004,73483,Bank of India
2002-08-13,28.75,28.850000381469727,28.450000762939453,28.5,17.960899353027344,65651,Bank of India
2002-08-14,28.25,28.600000381469727,28.0,28.39999961853028,17.897876739501953,53762,Bank of India
2002-08-15,28.39999961853028,28.39999961853028,28.39999961853028,28.39999961853028,17.897876739501953,0,Bank of India
