Date,Open,High,Low,Close,Adj Close,Volume
2002-08-15,46.599998474121094,46.599998474121094,46.599998474121094,46.599998474121094,21.016145706176758,0
2002-08-16,48.0,48.0,46.099998474121094,46.599998474121094,21.016145706176758,31863
2002-08-19,47.0,47.0,46.0,46.20000076293945,20.835752487182617,19410
2002-08-20,47.5,49.5,46.5,48.900001525878906,22.053436279296875,95621
2002-08-21,49.0,52.0,48.54999923706055,49.70000076293945,22.41422462463379,139319
2002-08-22,50.900001525878906,50.900001525878906,47.75,48.04999923706055,21.670087814331055,76951
2002-08-23,49.29999923706055,52.79999923706055,47.79999923706055,51.75,23.3387508392334,230879
2002-08-26,54.04999923706055,57.5,54.04999923706055,55.29999923706055,24.939769744873047,484339
2002-08-27,55.95000076293945,56.25,52.349998474121094,52.650001525878906,23.744646072387695,173748
2002-08-28,51.20000076293945,52.25,50.54999923706055,51.349998474121094,23.158357620239258,70294
2002-08-29,51.0,51.75,50.099998474121094,50.45000076293945,22.752464294433594,54920
2002-08-30,50.0,60.20000076293945,50.0,54.54999923706055,24.601526260375977,292527
2002-09-02,55.349998474121094,56.29999923706055,53.099998474121094,53.900001525878906,24.308380126953125,223564
2002-09-03,55.0,55.0,52.099998474121094,52.349998474121094,23.609350204467773,94917
2002-09-04,52.0,55.75,50.400001525878906,55.04999923706055,24.827024459838867,267612
2002-09-05,55.5,57.0,54.400001525878906,55.20000076293945,24.894668579101562,351000
2002-09-06,54.150001525878906,55.150001525878906,52.0,52.25,23.564245223999023,152600
2002-09-09,52.25,53.5,51.79999923706055,52.45000076293945,23.654449462890625,61402
2002-09-10,52.45000076293945,52.45000076293945,52.45000076293945,52.45000076293945,23.654449462890625,0
2002-09-11,53.0,53.599998474121094,52.400001525878906,52.75,23.78974151611328,50089
2002-09-12,53.599998474121094,55.599998474121094,52.79999923706055,54.04999923706055,24.376026153564453,99632
2002-09-13,53.79999923706055,53.79999923706055,52.25,52.599998474121094,23.722089767456055,37792
2002-09-16,53.70000076293945,54.099998474121094,52.150001525878906,52.5,23.676998138427734,51915
2002-09-17,52.70000076293945,54.45000076293945,52.5,54.04999923706055,24.376026153564453,84956
2002-09-18,53.0,53.75,51.400001525878906,51.900001525878906,23.406400680541992,54384
2002-09-19,52.45000076293945,52.45000076293945,50.150001525878906,50.79999923706055,22.910308837890625,51332
2002-09-20,50.0,51.79999923706055,48.20000076293945,51.20000076293945,23.09070587158203,72349
2002-09-23,51.900001525878906,51.900001525878906,50.0,50.349998474121094,22.707359313964844,26710
2002-09-24,49.900001525878906,50.0,47.70000076293945,48.099998474121094,21.692638397216797,55747
2002-09-25,46.70000076293945,48.45000076293945,46.650001525878906,47.79999923706055,21.55733871459961,62643
2002-09-26,48.75,49.45000076293945,48.150001525878906,48.599998474121094,21.91813087463379,36399
2002-09-27,48.95000076293945,49.45000076293945,48.5,48.849998474121094,22.030879974365234,37984
2002-09-30,47.25,48.599998474121094,47.0,47.400001525878906,21.376941680908203,24623
2002-10-01,47.0,47.599998474121094,45.0,46.04999923706055,20.768104553222656,39996
2002-10-02,46.04999923706055,46.04999923706055,46.04999923706055,46.04999923706055,20.768104553222656,0
2002-10-03,46.29999923706055,46.95000076293945,45.25,45.45000076293945,20.49751091003418,29594
2002-10-04,45.25,45.75,44.599998474121094,45.099998474121094,20.33966636657715,28075
2002-10-07,45.900001525878906,45.900001525878906,44.5,45.150001525878906,20.36221694946289,12877
2002-10-08,45.349998474121094,47.95000076293945,45.0,47.099998474121094,21.241647720336914,44775
2002-10-09,47.5,47.95000076293945,45.349998474121094,45.650001525878906,20.58770751953125,27814
2002-10-10,45.5,46.0,44.75,45.20000076293945,20.384767532348633,30215
2002-10-11,45.900001525878906,46.75,45.599998474121094,46.20000076293945,20.835752487182617,25800
2002-10-14,46.54999923706055,47.45000076293945,46.400001525878906,46.849998474121094,21.128896713256836,18800
2002-10-15,46.849998474121094,46.849998474121094,46.849998474121094,46.849998474121094,21.128896713256836,0
2002-10-16,49.45000076293945,49.45000076293945,46.650001525878906,47.04999923706055,21.219099044799805,74270
2002-10-17,46.900001525878906,46.900001525878906,46.0,46.54999923706055,20.99359893798828,14639
2002-10-18,47.400001525878906,50.5,46.5,48.70000076293945,21.963228225708008,166459
2002-10-21,49.79999923706055,50.650001525878906,47.599998474121094,48.099998474121094,21.692638397216797,64996
2002-10-22,48.75,48.79999923706055,46.0,46.349998474121094,20.903400421142578,23630
2002-10-23,46.400001525878906,46.79999923706055,45.5,45.650001525878906,20.58770751953125,20648
2002-10-24,46.0,46.20000076293945,43.650001525878906,44.45000076293945,20.046520233154297,34416
2002-10-25,43.29999923706055,44.0,42.04999923706055,42.849998474121094,19.324935913085938,34752
2002-10-28,43.849998474121094,43.849998474121094,40.04999923706055,41.25,18.60335350036621,27749
2002-10-29,41.20000076293945,41.5,40.54999923706055,41.29999923706055,18.62590217590332,43002
2002-10-30,41.95000076293945,41.95000076293945,40.599998474121094,40.79999923706055,18.40040397644043,20621
2002-10-31,41.04999923706055,41.349998474121094,40.54999923706055,40.849998474121094,18.42295265197754,15332
2002-11-01,42.0,42.349998474121094,41.0,41.20000076293945,18.580801010131836,17953
2002-11-04,43.75,43.75,41.400001525878906,41.79999923706055,18.851394653320312,7782
2002-11-05,41.099998474121094,43.150001525878906,41.0,42.400001525878906,19.121992111206055,21643
2002-11-06,42.400001525878906,42.400001525878906,42.400001525878906,42.400001525878906,19.121992111206055,0
2002-11-07,42.400001525878906,43.349998474121094,41.650001525878906,41.95000076293945,18.919048309326172,18175
2002-11-08,41.0,42.599998474121094,41.0,41.70000076293945,18.80629539489746,53894
2002-11-11,41.45000076293945,41.5,40.849998474121094,41.099998474121094,18.535703659057617,15527
2002-11-12,40.25,41.099998474121094,40.20000076293945,40.75,18.37785530090332,9884
2002-11-13,40.099998474121094,40.900001525878906,38.099998474121094,40.400001525878906,18.220012664794922,9084
2002-11-14,40.54999923706055,41.900001525878906,40.400001525878906,40.70000076293945,18.35530662536621,20578
2002-11-15,41.5,42.0,41.349998474121094,41.70000076293945,18.80629539489746,33188
2002-11-18,42.0,42.79999923706055,41.849998474121094,42.29999923706055,19.076889038085938,56588
2002-11-19,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,19.076889038085938,0
2002-11-20,41.25,43.849998474121094,41.25,43.45000076293945,19.595529556274414,65606
2002-11-21,45.0,46.75,44.70000076293945,45.650001525878906,20.58770751953125,109703
2002-11-22,46.79999923706055,48.0,44.599998474121094,45.04999923706055,20.317115783691406,55793
2002-11-25,44.20000076293945,45.04999923706055,44.20000076293945,44.79999923706055,20.204364776611328,16157
2002-11-26,45.04999923706055,45.650001525878906,44.400001525878906,44.75,20.18181800842285,29788
2002-11-27,44.54999923706055,44.79999923706055,43.29999923706055,43.75,19.7308292388916,24876
2002-11-28,44.45000076293945,45.5,44.45000076293945,44.849998474121094,20.22691535949707,30328
2002-11-29,45.099998474121094,49.79999923706055,44.599998474121094,49.20000076293945,22.188724517822266,182100
2002-12-02,50.5,54.5,49.70000076293945,52.650001525878906,23.744646072387695,393611
2002-12-03,53.0,53.45000076293945,49.099998474121094,49.849998474121094,22.48186492919922,185863
2002-12-04,50.0,50.349998474121094,47.099998474121094,48.0,21.647537231445312,100731
2002-12-05,50.849998474121094,52.75,49.0,52.04999923706055,23.474042892456055,196364
2002-12-06,53.0,53.45000076293945,51.25,52.25,23.564245223999023,156377
2002-12-09,53.0,53.70000076293945,49.650001525878906,50.20000076293945,22.63971519470215,151495
2002-12-10,49.0,50.45000076293945,48.04999923706055,50.150001525878906,22.617164611816406,43382
2002-12-11,51.95000076293945,51.95000076293945,48.650001525878906,49.400001525878906,22.278926849365234,70068
2002-12-12,49.75,50.099998474121094,48.5,48.849998474121094,22.030879974365234,37403
2002-12-13,49.20000076293945,49.650001525878906,48.25,48.5,21.873035430908203,24971
2002-12-16,49.95000076293945,50.0,46.099998474121094,46.75,21.083797454833984,48679
2002-12-17,47.70000076293945,48.0,45.099998474121094,45.45000076293945,20.49751091003418,40040
2002-12-18,45.599998474121094,47.45000076293945,45.29999923706055,45.849998474121094,20.677906036376953,37427
2002-12-19,46.5,47.0,45.0,46.349998474121094,20.903400421142578,68948
2002-12-20,46.900001525878906,47.0,45.79999923706055,46.45000076293945,20.948497772216797,28893
2002-12-23,46.25,46.25,45.0,45.150001525878906,20.36221694946289,23073
2002-12-24,44.5,50.5,44.5,49.45000076293945,22.30147361755371,221930
2002-12-25,49.45000076293945,49.45000076293945,49.45000076293945,49.45000076293945,22.30147361755371,0
2002-12-26,50.0,50.400001525878906,48.150001525878906,48.349998474121094,21.805381774902344,151955
2002-12-27,49.0,49.0,47.099998474121094,47.25,21.309297561645508,57850
2002-12-30,47.79999923706055,47.79999923706055,46.150001525878906,47.20000076293945,21.286746978759766,28349
2002-12-31,47.79999923706055,49.20000076293945,47.04999923706055,47.45000076293945,21.399490356445312,46056
2003-01-01,48.04999923706055,48.5,47.25,47.54999923706055,21.444591522216797,24142
2003-01-02,47.650001525878906,47.900001525878906,46.099998474121094,46.25,20.858304977416992,24338
2003-01-03,47.099998474121094,48.0,46.25,46.599998474121094,21.016145706176758,52615
2003-01-06,48.5,48.5,45.599998474121094,45.79999923706055,20.65535545349121,33334
2003-01-07,46.0,46.45000076293945,45.0,45.25,20.40731430053711,24863
2003-01-08,45.95000076293945,46.75,45.75,46.5,20.971054077148438,21072
2003-01-09,45.900001525878906,48.400001525878906,45.900001525878906,46.900001525878906,21.151447296142578,55363
2003-01-10,46.79999923706055,48.099998474121094,44.95000076293945,45.150001525878906,20.36221694946289,75626
2003-01-13,45.0,45.400001525878906,44.25,44.54999923706055,20.091617584228516,33439
2003-01-14,44.900001525878906,45.650001525878906,44.900001525878906,45.25,20.40731430053711,24027
2003-01-15,44.79999923706055,45.650001525878906,44.599998474121094,44.70000076293945,20.159273147583008,17187
2003-01-16,45.04999923706055,45.349998474121094,44.5,44.849998474121094,20.22691535949707,16401
2003-01-17,44.95000076293945,45.75,44.25,44.400001525878906,20.023969650268555,19516
2003-01-20,44.099998474121094,44.75,43.29999923706055,43.5,19.618083953857422,12015
2003-01-21,43.849998474121094,43.849998474121094,41.849998474121094,42.25,19.054338455200195,23145
2003-01-22,42.5,42.75,41.5,41.75,18.82884407043457,17343
2003-01-23,41.150001525878906,41.400001525878906,40.099998474121094,40.29999923706055,18.17491340637207,23801
2003-01-24,40.900001525878906,40.900001525878906,38.54999923706055,38.95000076293945,17.566078186035156,40867
2003-01-27,38.95000076293945,38.95000076293945,34.650001525878906,35.20000076293945,15.874860763549805,45724
2003-01-28,36.25,39.0,36.20000076293945,38.349998474121094,17.295475006103516,35854
2003-01-29,38.900001525878906,39.20000076293945,37.599998474121094,38.0,17.13763427734375,31013
2003-01-30,38.25,42.0,37.5,38.400001525878906,17.318029403686523,23706
2003-01-31,37.5,38.45000076293945,37.25,37.599998474121094,16.957237243652344,13881
2003-02-03,37.099998474121094,38.900001525878906,36.349998474121094,38.54999923706055,17.38567543029785,23239
2003-02-04,39.099998474121094,39.099998474121094,37.0,37.20000076293945,16.776844024658203,23110
2003-02-05,36.5,37.70000076293945,36.25,36.5,16.46114730834961,12763
2003-02-06,37.75,37.75,35.79999923706055,36.5,16.46114730834961,11993
2003-02-07,36.5,36.900001525878906,35.75,36.20000076293945,16.32585334777832,10395
2003-02-10,35.54999923706055,36.29999923706055,33.5,34.54999923706055,15.581721305847168,24265
2003-02-11,35.20000076293945,35.5,34.25,34.650001525878906,15.626814842224121,10847
2003-02-12,35.45000076293945,35.5,33.150001525878906,33.29999923706055,15.017974853515625,11236
2003-02-13,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,15.017974853515625,0
2003-02-14,33.0,33.0,30.5,31.649999618530273,14.27384090423584,44596
2003-02-17,34.650001525878906,36.29999923706055,33.29999923706055,35.599998474121094,16.055255889892578,90392
2003-02-18,36.25,36.75,35.0,35.29999923706055,15.91995620727539,41286
2003-02-19,36.599998474121094,36.599998474121094,34.400001525878906,34.650001525878906,15.626814842224121,10779
2003-02-20,34.5,35.0,34.0,34.599998474121094,15.604264259338379,14082
2003-02-21,34.29999923706055,34.54999923706055,33.599998474121094,33.95000076293945,15.311121940612793,15855
2003-02-24,34.70000076293945,35.0,33.95000076293945,34.04999923706055,15.356220245361328,6718
2003-02-25,33.349998474121094,33.5,32.79999923706055,32.900001525878906,14.83758544921875,9045
2003-02-26,33.0,33.5,32.29999923706055,32.599998474121094,14.702284812927246,10187
2003-02-27,32.5,33.5,32.20000076293945,32.900001525878906,14.83758544921875,9536
2003-02-28,34.599998474121094,34.75,33.650001525878906,34.20000076293945,15.423868179321289,26742
2003-03-03,35.349998474121094,35.349998474121094,33.45000076293945,33.599998474121094,15.153271675109863,16803
2003-03-04,34.400001525878906,34.400001525878906,32.04999923706055,32.45000076293945,14.634638786315918,11420
2003-03-05,32.400001525878906,32.400001525878906,31.0,31.700000762939453,14.296394348144531,10004
2003-03-06,31.75,31.75,30.299999237060547,30.600000381469727,13.800305366516113,12420
2003-03-07,30.0,31.0,28.100000381469727,28.399999618530273,12.808124542236328,23295
2003-03-10,28.149999618530273,28.350000381469727,27.0,27.149999618530273,12.244388580322266,14291
2003-03-11,27.0,28.399999618530273,26.399999618530273,28.25,12.740477561950684,18825
2003-03-12,28.5,29.549999237060547,27.5,27.950000762939453,12.605179786682129,37193
2003-03-13,28.399999618530273,28.399999618530273,27.0,27.25,12.2894868850708,23496
2003-03-14,27.25,27.25,27.25,27.25,12.2894868850708,0
2003-03-17,23.399999618530273,27.25,23.399999618530273,26.450000762939453,11.928696632385254,21194
2003-03-18,26.450000762939453,26.450000762939453,26.450000762939453,26.450000762939453,11.928696632385254,0
2003-03-19,26.5,27.299999237060547,26.5,27.0,12.176738739013672,25060
2003-03-20,24.5,27.5,24.5,27.149999618530273,12.244388580322266,14121
2003-03-21,28.299999237060547,28.850000381469727,27.5,28.5,12.853227615356445,29173
2003-03-24,29.0,29.100000381469727,26.549999237060547,26.850000381469727,12.109089851379395,23429
2003-03-25,26.5,26.5,25.600000381469727,26.299999237060547,11.861044883728027,18230
2003-03-26,27.0,27.399999618530273,25.700000762939453,25.950000762939453,11.703200340270996,16486
2003-03-27,25.600000381469727,26.0,25.399999618530273,25.850000381469727,11.658100128173828,13606
2003-03-28,24.200000762939453,26.0,24.200000762939453,25.450000762939453,11.477706909179688,19820
2003-03-31,25.0,25.0,22.5,23.049999237060547,10.3953275680542,40657
2003-04-01,23.549999237060547,24.600000381469727,23.149999618530273,24.149999618530273,10.891417503356934,16683
2003-04-02,25.5,25.5,24.399999618530273,25.25,11.387506484985352,9860
2003-04-03,26.0,26.950000762939453,25.350000381469727,26.149999618530273,11.793396949768066,19359
2003-04-04,26.0,28.549999237060547,25.5,28.100000381469727,12.672826766967773,31017
2003-04-07,29.700000762939453,30.899999618530273,29.0,30.649999618530273,13.822854042053223,46755
2003-04-08,30.0,30.399999618530273,29.0,29.5,13.304217338562012,34201
2003-04-09,29.850000381469727,29.850000381469727,27.149999618530273,28.100000381469727,12.672826766967773,15183
2003-04-10,27.950000762939453,27.950000762939453,24.75,25.200000762939453,11.364954948425293,45756
2003-04-11,24.0,26.450000762939453,24.0,26.049999237060547,11.748297691345215,23935
2003-04-15,26.899999618530273,27.100000381469727,25.75,26.399999618530273,11.906142234802246,18338
2003-04-16,27.5,28.0,26.549999237060547,26.75,12.06399154663086,16943
2003-04-17,26.5,26.5,25.5,25.799999237060547,11.635549545288086,15883
2003-04-18,25.799999237060547,25.799999237060547,25.799999237060547,25.799999237060547,11.635549545288086,0
2003-04-21,26.0,27.399999618530273,26.0,27.25,12.2894868850708,9628
2003-04-22,27.5,27.5,26.399999618530273,27.100000381469727,12.22183609008789,6060
2003-04-23,27.399999618530273,27.799999237060547,26.600000381469727,26.75,12.06399154663086,5290
2003-04-24,26.5,27.0,26.5,26.75,12.06399154663086,4235
2003-04-25,26.700000762939453,26.700000762939453,25.700000762939453,26.200000762939453,11.815951347351074,4670
2003-04-28,25.850000381469727,26.450000762939453,25.799999237060547,26.200000762939453,11.815951347351074,6340
2003-04-29,26.75,26.950000762939453,26.0,26.5,11.95124340057373,7414
2003-04-30,26.0,26.299999237060547,25.850000381469727,26.100000381469727,11.770848274230957,6830
2003-05-01,26.100000381469727,26.100000381469727,26.100000381469727,26.100000381469727,11.770848274230957,0
2003-05-02,26.100000381469727,27.450000762939453,26.100000381469727,27.049999237060547,12.199288368225098,27140
2003-05-05,27.75,29.25,27.75,29.0,13.078716278076172,29198
2003-05-06,29.450000762939453,30.049999237060547,28.200000762939453,28.5,12.853227615356445,35890
2003-05-07,28.299999237060547,29.399999618530273,28.25,28.649999618530273,12.920873641967773,28182
2003-05-08,28.950000762939453,29.75,28.5,29.0,13.078716278076172,31170
2003-05-09,29.100000381469727,29.450000762939453,28.200000762939453,28.299999237060547,12.76302433013916,20754
2003-05-12,29.0,29.0,27.600000381469727,27.75,12.514981269836426,8170
2003-05-13,27.5,27.950000762939453,26.600000381469727,27.450000762939453,12.379685401916504,26705
2003-05-14,26.549999237060547,29.0,26.549999237060547,28.600000381469727,12.898323059082031,24948
2003-05-15,28.5,29.299999237060547,28.350000381469727,28.649999618530273,12.920873641967773,15377
2003-05-16,29.0,34.400001525878906,29.0,34.400001525878906,15.514069557189941,137518
2003-05-19,36.599998474121094,36.599998474121094,31.149999618530273,31.450000762939453,14.183647155761719,144086
2003-05-20,30.799999237060547,35.20000076293945,30.700000762939453,33.95000076293945,15.311121940612793,169648
2003-05-21,35.5,36.400001525878906,33.599998474121094,34.150001525878906,15.40131950378418,167370
2003-05-22,34.5,35.20000076293945,32.75,33.04999923706055,14.905232429504395,43625
2003-05-23,33.95000076293945,33.95000076293945,31.600000381469727,32.20000076293945,14.521888732910156,51161
2003-05-26,31.799999237060547,32.099998474121094,31.200000762939453,31.399999618530273,14.161093711853027,26454
2003-05-27,31.299999237060547,34.5,31.299999237060547,32.150001525878906,14.49934196472168,61388
2003-05-28,33.900001525878906,33.900001525878906,32.400001525878906,32.95000076293945,14.86013412475586,34728
2003-05-29,33.25,33.5,32.04999923706055,32.25,14.544438362121582,20888
2003-05-30,31.100000381469727,34.400001525878906,31.100000381469727,31.549999237060547,14.228742599487305,30851
2003-06-02,32.0,35.5,31.899999618530273,34.099998474121094,15.378768920898438,134543
2003-06-03,34.25,34.25,32.099998474121094,32.29999923706055,14.566986083984375,36931
2003-06-04,34.70000076293945,34.70000076293945,33.099998474121094,33.400001525878906,15.06307601928711,35833
2003-06-05,35.0,36.0,34.20000076293945,34.70000076293945,15.64936351776123,152672
2003-06-06,34.70000076293945,35.29999923706055,33.79999923706055,35.04999923706055,15.807211875915527,54931
2003-06-09,35.0,38.650001525878906,34.79999923706055,37.150001525878906,16.754295349121094,159869
2003-06-10,36.75,38.95000076293945,35.599998474121094,35.79999923706055,16.14545440673828,116129
2003-06-11,37.79999923706055,37.79999923706055,35.400001525878906,35.75,16.12290382385254,36973
2003-06-12,36.75,37.0,35.29999923706055,35.650001525878906,16.077808380126953,28179
2003-06-13,35.900001525878906,36.5,35.099998474121094,35.400001525878906,15.965059280395508,27426
2003-06-16,35.0,36.29999923706055,34.79999923706055,35.5,16.010154724121094,13919
2003-06-17,36.400001525878906,36.70000076293945,35.5,35.650001525878906,16.077808380126953,39336
2003-06-18,36.0,36.349998474121094,34.75,35.20000076293945,15.874860763549805,28993
2003-06-19,35.849998474121094,35.95000076293945,34.79999923706055,34.95000076293945,15.762112617492676,15615
2003-06-20,35.0,35.0,33.650001525878906,34.04999923706055,15.356220245361328,16718
2003-06-23,34.849998474121094,35.54999923706055,34.04999923706055,34.25,15.446419715881348,30082
2003-06-24,33.599998474121094,34.099998474121094,33.25,33.45000076293945,15.085626602172852,24109
2003-06-25,33.45000076293945,34.29999923706055,33.45000076293945,33.650001525878906,15.175827026367188,7842
2003-06-26,34.400001525878906,34.79999923706055,33.599998474121094,34.099998474121094,15.378768920898438,19684
2003-06-27,35.0,38.0,35.0,36.54999923706055,16.48369598388672,150199
2003-06-30,36.75,39.400001525878906,36.54999923706055,37.150001525878906,16.754295349121094,128196
2003-07-01,37.54999923706055,38.79999923706055,37.0,37.70000076293945,17.002334594726562,131642
2003-07-02,38.79999923706055,38.849998474121094,36.900001525878906,37.099998474121094,16.73174285888672,79588
2003-07-03,39.0,39.0,36.0,36.54999923706055,16.48369598388672,42409
2003-07-04,37.45000076293945,37.650001525878906,36.349998474121094,36.650001525878906,16.52879524230957,35626
2003-07-07,37.0,40.400001525878906,36.54999923706055,39.20000076293945,17.678817749023438,115845
2003-07-08,42.0,44.70000076293945,42.0,42.900001525878906,19.347484588623047,413809
2003-07-09,42.5,43.650001525878906,39.54999923706055,40.20000076293945,18.12981414794922,127356
2003-07-10,41.5,47.5,41.29999923706055,45.75,20.6328067779541,513830
2003-07-11,46.0,46.0,43.099998474121094,43.400001525878906,19.57297706604004,140126
2003-07-14,43.5,44.5,41.900001525878906,42.20000076293945,19.031795501708984,85124
2003-07-15,41.95000076293945,41.95000076293945,38.5,39.349998474121094,17.746471405029297,66975
2003-07-16,40.0,41.599998474121094,39.0,40.54999923706055,18.287656784057617,76478
2003-07-17,41.0,41.349998474121094,38.5,38.849998474121094,17.52097511291504,46806
2003-07-18,37.5,39.5,37.5,37.95000076293945,17.11508560180664,39377
2003-07-21,37.599998474121094,38.150001525878906,36.5,36.95000076293945,16.664093017578125,24815
2003-07-22,37.5,38.0,36.70000076293945,37.04999923706055,16.70918846130371,20939
2003-07-23,37.900001525878906,39.45000076293945,37.29999923706055,38.5,17.363128662109375,26709
2003-07-24,39.849998474121094,39.849998474121094,38.0,38.04999923706055,17.16018295288086,29864
2003-07-25,40.0,41.95000076293945,38.29999923706055,38.650001525878906,17.430774688720703,51542
2003-07-28,38.79999923706055,40.25,38.79999923706055,39.400001525878906,17.769025802612305,58045
2003-07-29,38.70000076293945,40.0,38.599998474121094,39.29999923706055,17.723922729492188,44332
2003-07-30,39.95000076293945,39.95000076293945,38.70000076293945,38.900001525878906,17.54352569580078,43844
2003-07-31,38.70000076293945,39.45000076293945,38.599998474121094,38.70000076293945,17.45332908630371,19838
2003-08-01,38.79999923706055,39.5,38.29999923706055,39.20000076293945,17.678817749023438,31442
2003-08-04,31.700000762939453,41.70000076293945,31.700000762939453,40.849998474121094,18.42295265197754,90155
2003-08-05,32.79999923706055,41.75,32.79999923706055,39.25,17.701370239257812,65360
2003-08-06,41.349998474121094,41.349998474121094,38.54999923706055,38.75,17.475873947143555,32333
2003-08-07,41.45000076293945,41.45000076293945,39.0,39.75,17.926868438720703,26344
2003-08-08,31.950000762939453,40.849998474121094,31.950000762939453,38.900001525878906,17.54352569580078,34518
2003-08-11,38.0,39.79999923706055,38.0,38.45000076293945,17.340578079223633,22895
2003-08-12,39.20000076293945,39.25,37.25,37.70000076293945,17.002334594726562,16554
2003-08-13,38.0,38.5,37.29999923706055,37.79999923706055,17.047433853149414,17955
2003-08-14,38.04999923706055,38.400001525878906,36.849998474121094,37.0,16.686643600463867,26219
2003-08-15,37.0,37.0,37.0,37.0,16.686643600463867,0
2003-08-18,37.099998474121094,37.400001525878906,36.099998474121094,36.25,16.348403930664062,32914
2003-08-19,36.54999923706055,37.150001525878906,35.099998474121094,35.70000076293945,16.100353240966797,23527
2003-08-20,36.5,41.25,36.150001525878906,39.79999923706055,17.94941520690918,163173
2003-08-21,40.099998474121094,41.45000076293945,39.5,39.849998474121094,17.971965789794922,160269
2003-08-22,40.400001525878906,41.150001525878906,38.349998474121094,38.5,17.363128662109375,51577
2003-08-25,37.599998474121094,38.599998474121094,35.5,36.099998474121094,16.28074836730957,36892
2003-08-26,36.400001525878906,38.0,36.150001525878906,37.650001525878906,16.979785919189453,20460
2003-08-27,38.900001525878906,39.349998474121094,37.900001525878906,38.099998474121094,17.1827335357666,41817
2003-08-28,38.79999923706055,42.0,38.45000076293945,41.0,18.490604400634766,148053
2003-08-29,42.5,44.5,40.5,41.150001525878906,18.55824851989746,157656
2003-09-01,41.150001525878906,41.5,39.95000076293945,40.5,18.26511001586914,33836
2003-09-02,40.0,41.0,38.70000076293945,40.0,18.03961181640625,53497
2003-09-03,41.04999923706055,41.04999923706055,38.650001525878906,39.04999923706055,17.61117172241211,50141
2003-09-04,39.25,41.95000076293945,39.25,41.20000076293945,18.580801010131836,63594
2003-09-05,42.0,43.849998474121094,41.5,42.29999923706055,19.076889038085938,256209
2003-09-08,41.0,43.20000076293945,41.0,41.70000076293945,18.80629539489746,62802
2003-09-09,42.400001525878906,44.25,40.04999923706055,41.79999923706055,18.851394653320312,203676
2003-09-10,42.0,42.5,40.150001525878906,41.400001525878906,18.67099952697754,42645
2003-09-11,40.25,41.54999923706055,40.25,40.599998474121094,18.310209274291992,18936
2003-09-12,42.20000076293945,42.20000076293945,32.54999923706055,38.5,17.363128662109375,66889
