Date,Open,High,Low,Close,Adj Close,Volume,Company Name
2002-07-01,73.94999694824219,75.0,73.19999694824219,74.9000015258789,63.347904205322266,8619,Blue Dart Express Limited
2002-07-02,75.0,75.9000015258789,73.0,74.30000305175781,62.840457916259766,10099,Blue Dart Express Limited
2002-07-03,74.5,75.5,74.19999694824219,74.6500015258789,63.13645553588867,2865,Blue Dart Express Limited
2002-07-04,75.5,77.5999984741211,75.0,77.25,65.33545684814453,14631,Blue Dart Express Limited
2002-07-05,75.05000305175781,85.0,75.05000305175781,83.6500015258789,70.74835968017578,63840,Blue Dart Express Limited
2002-07-08,84.0,87.8499984741211,83.0,85.0999984741211,71.9747085571289,34885,Blue Dart Express Limited
2002-07-09,85.5,85.5,78.69999694824219,79.75,67.44985961914062,18043,Blue Dart Express Limited
2002-07-10,81.0,83.94999694824219,78.25,79.30000305175781,67.06928253173828,7786,Blue Dart Express Limited
2002-07-11,77.1500015258789,79.9000015258789,76.1500015258789,77.3499984741211,65.42002868652344,4555,Blue Dart Express Limited
2002-07-12,79.94999694824219,80.0,77.4000015258789,77.5999984741211,65.63146209716797,7695,Blue Dart Express Limited
2002-07-15,74.0,76.0,74.0,74.6500015258789,63.13645553588867,6069,Blue Dart Express Limited
2002-07-16,75.0,75.6500015258789,74.19999694824219,74.44999694824219,62.967281341552734,2201,Blue Dart Express Limited
2002-07-17,74.5,74.5,72.0,73.1500015258789,61.867820739746094,6481,Blue Dart Express Limited
2002-07-18,73.5,74.9000015258789,73.5,74.19999694824219,62.75586318969727,3685,Blue Dart Express Limited
2002-07-19,74.0,75.0,73.69999694824219,74.69999694824219,63.17873001098633,3786,Blue Dart Express Limited
2002-07-22,72.5,74.80000305175781,72.5,72.9000015258789,61.6563606262207,12467,Blue Dart Express Limited
2002-07-23,72.5,73.8499984741211,72.5,73.30000305175781,61.99467468261719,2880,Blue Dart Express Limited
2002-07-24,73.9000015258789,73.9000015258789,70.5,71.25,60.260841369628906,7018,Blue Dart Express Limited
