Date,Open,High,Low,Close,Adj Close,Volume,Company Name
2002-08-12,25.350000381469727,25.350000381469727,24.25,24.450000762939453,23.94202041625977,5200,Whirlpool of India Limited
2002-08-13,24.600000381469727,25.0,24.5,24.549999237060547,24.03993797302246,3800,Whirlpool of India Limited
2002-08-14,24.64999961853028,24.64999961853028,23.64999961853028,23.950000762939453,23.45240592956543,11900,Whirlpool of India Limited
2002-08-15,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,23.45240592956543,0,Whirlpool of India Limited
2002-08-16,24.0,24.100000381469727,23.0,23.850000381469727,23.354480743408203,15000,Whirlpool of India Limited
2002-08-19,24.0,24.0,23.25,23.5,23.011754989624023,13300,Whirlpool of India Limited
2002-08-20,23.600000381469727,24.100000381469727,23.14999961853028,23.5,23.011754989624023,15100,Whirlpool of India Limited
2002-08-21,23.5,24.25,23.5,24.100000381469727,23.59929084777832,4000,Whirlpool of India Limited
2002-08-22,24.5,24.5,23.799999237060547,24.14999961853028,23.64824867248535,8500,Whirlpool of India Limited
2002-08-23,24.100000381469727,24.100000381469727,23.64999961853028,23.75,23.256561279296875,4700,Whirlpool of India Limited
2002-08-26,24.5,24.5,23.600000381469727,23.64999961853028,23.15863990783692,4200,Whirlpool of India Limited
2002-08-27,23.39999961853028,23.850000381469727,22.0,22.39999961853028,21.934608459472656,19900,Whirlpool of India Limited
2002-08-28,22.100000381469727,22.700000762939453,22.0,22.100000381469727,21.64084243774414,14400,Whirlpool of India Limited
2002-08-29,22.5,23.0,22.0,22.14999961853028,21.689802169799805,10800,Whirlpool of India Limited
2002-08-30,22.450000762939453,22.75,22.14999961853028,22.600000381469727,22.13045310974121,3700,Whirlpool of India Limited
2002-09-02,23.0,23.5,22.14999961853028,23.200000762939453,22.717988967895508,10600,Whirlpool of India Limited
2002-09-03,22.5,23.100000381469727,22.299999237060547,22.450000762939453,21.98357009887696,5600,Whirlpool of India Limited
2002-09-04,22.5,22.700000762939453,22.100000381469727,22.25,21.78772735595703,4000,Whirlpool of India Limited
2002-09-05,22.14999961853028,22.5,22.14999961853028,22.350000381469727,21.88564682006836,2500,Whirlpool of India Limited
2002-09-06,22.350000381469727,22.350000381469727,21.75,22.14999961853028,21.689802169799805,23500,Whirlpool of India Limited
2002-09-09,22.299999237060547,22.299999237060547,21.549999237060547,21.600000381469727,21.15122985839844,5100,Whirlpool of India Limited
2002-09-10,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,21.15122985839844,0,Whirlpool of India Limited
2002-09-11,21.600000381469727,22.549999237060547,21.600000381469727,22.5,22.032533645629883,3900,Whirlpool of India Limited
2002-09-12,22.700000762939453,23.299999237060547,22.25,23.100000381469727,22.620067596435547,8100,Whirlpool of India Limited
2002-09-13,22.75,23.299999237060547,22.75,22.950000762939453,22.47318458557129,11200,Whirlpool of India Limited
2002-09-16,22.850000381469727,22.850000381469727,22.100000381469727,22.14999961853028,21.689802169799805,11800,Whirlpool of India Limited
2002-09-17,22.5,22.5,21.89999961853028,22.049999237060547,21.591880798339844,10200,Whirlpool of India Limited
2002-09-18,22.0,22.0,21.5,21.5,21.05330848693848,10700,Whirlpool of India Limited
2002-09-19,21.049999237060547,21.350000381469727,20.600000381469727,21.0,20.56369400024414,6500,Whirlpool of India Limited
2002-09-20,20.75,21.0,20.75,20.75,20.318891525268555,7000,Whirlpool of India Limited
2002-09-23,20.700000762939453,21.700000762939453,20.700000762939453,20.799999237060547,20.36785316467285,3300,Whirlpool of India Limited
2002-09-24,20.5,21.0,20.100000381469727,20.299999237060547,19.87823867797852,9500,Whirlpool of India Limited
2002-09-25,20.14999961853028,21.25,20.14999961853028,20.350000381469727,19.927202224731445,1400,Whirlpool of India Limited
2002-09-26,20.799999237060547,21.39999961853028,20.799999237060547,21.049999237060547,20.61265563964844,1500,Whirlpool of India Limited
2002-09-27,21.89999961853028,21.89999961853028,21.0,21.100000381469727,20.66162109375,900,Whirlpool of India Limited
2002-09-30,20.799999237060547,21.049999237060547,20.75,20.75,20.318891525268555,3600,Whirlpool of India Limited
2002-10-01,20.75,21.0,20.299999237060547,20.450000762939453,20.02512550354004,7600,Whirlpool of India Limited
2002-10-02,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,20.02512550354004,0,Whirlpool of India Limited
2002-10-03,20.39999961853028,20.39999961853028,20.0,20.0,19.584470748901367,10100,Whirlpool of India Limited
2002-10-04,20.0,20.14999961853028,19.89999961853028,19.950000762939453,19.535511016845703,7300,Whirlpool of India Limited
2002-10-07,19.75,20.0,19.700000762939453,19.799999237060547,19.38862609863281,3900,Whirlpool of India Limited
2002-10-08,20.0,20.0,19.700000762939453,20.0,19.584470748901367,7800,Whirlpool of India Limited
2002-10-09,19.75,20.39999961853028,19.75,20.0,19.584470748901367,4900,Whirlpool of India Limited
2002-10-10,20.5,20.549999237060547,19.799999237060547,20.100000381469727,19.682397842407227,1900,Whirlpool of India Limited
2002-10-11,20.100000381469727,20.39999961853028,20.0,20.100000381469727,19.682397842407227,1700,Whirlpool of India Limited
2002-10-14,19.75,20.25,19.700000762939453,19.799999237060547,19.38862609863281,2200,Whirlpool of India Limited
2002-10-15,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.38862609863281,0,Whirlpool of India Limited
2002-10-16,19.850000381469727,20.850000381469727,19.549999237060547,19.89999961853028,19.48655128479004,3400,Whirlpool of India Limited
2002-10-17,20.200000762939453,20.200000762939453,19.64999961853028,19.75,19.33966445922852,2600,Whirlpool of India Limited
2002-10-18,21.0,21.0,19.5,19.64999961853028,19.241743087768555,6000,Whirlpool of India Limited
2002-10-21,19.850000381469727,19.850000381469727,19.0,19.25,18.85005187988281,15200,Whirlpool of India Limited
2002-10-22,19.450000762939453,19.549999237060547,19.100000381469727,19.39999961853028,18.996936798095703,4300,Whirlpool of India Limited
2002-10-23,19.200000762939453,19.5,18.64999961853028,19.0,18.6052474975586,4300,Whirlpool of India Limited
2002-10-24,19.049999237060547,19.049999237060547,18.700000762939453,18.89999961853028,18.50732612609864,3600,Whirlpool of India Limited
2002-10-25,18.950000762939453,19.5,17.950000762939453,18.0,17.626026153564453,19400,Whirlpool of India Limited
2002-10-28,18.049999237060547,18.049999237060547,17.0,17.350000381469727,16.989530563354492,8200,Whirlpool of India Limited
2002-10-29,17.950000762939453,17.950000762939453,17.399999618530273,17.799999237060547,17.430179595947266,5300,Whirlpool of India Limited
2002-10-30,18.0,18.0,17.450000762939453,17.799999237060547,17.430179595947266,5100,Whirlpool of India Limited
2002-10-31,18.0,18.0,17.75,18.0,17.626026153564453,9900,Whirlpool of India Limited
2002-11-01,17.5,17.75,17.399999618530273,17.649999618530273,17.283296585083008,16600,Whirlpool of India Limited
2002-11-04,17.0,18.200000762939453,17.0,17.799999237060547,17.430179595947266,4400,Whirlpool of India Limited
2002-11-05,17.850000381469727,18.39999961853028,17.649999618530273,18.100000381469727,17.723947525024414,7700,Whirlpool of India Limited
2002-11-06,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,17.723947525024414,0,Whirlpool of India Limited
2002-11-07,18.39999961853028,18.5,17.950000762939453,18.049999237060547,17.67498779296875,8100,Whirlpool of India Limited
2002-11-08,17.850000381469727,18.5,17.850000381469727,18.350000381469727,17.968753814697266,5900,Whirlpool of India Limited
2002-11-11,18.39999961853028,19.0,18.39999961853028,18.549999237060547,18.164596557617188,4500,Whirlpool of India Limited
2002-11-12,18.75,19.350000381469727,18.0,18.450000762939453,18.06667900085449,12700,Whirlpool of India Limited
2002-11-13,18.200000762939453,18.75,18.200000762939453,18.64999961853028,18.26252174377441,4300,Whirlpool of India Limited
2002-11-14,18.39999961853028,19.25,18.39999961853028,18.950000762939453,18.55628967285156,7900,Whirlpool of India Limited
2002-11-15,19.100000381469727,20.25,19.100000381469727,19.5,19.094860076904297,12100,Whirlpool of India Limited
2002-11-18,20.0,20.14999961853028,19.5,19.89999961853028,19.48655128479004,7400,Whirlpool of India Limited
2002-11-19,19.89999961853028,19.89999961853028,19.89999961853028,19.89999961853028,19.48655128479004,0,Whirlpool of India Limited
2002-11-20,20.0,21.450000762939453,20.0,21.049999237060547,20.61265563964844,21400,Whirlpool of India Limited
2002-11-21,21.0,21.75,20.299999237060547,20.39999961853028,19.97616195678711,25800,Whirlpool of India Limited
2002-11-22,20.200000762939453,20.89999961853028,20.200000762939453,20.350000381469727,19.927202224731445,20300,Whirlpool of India Limited
2002-11-25,20.39999961853028,20.89999961853028,20.299999237060547,20.600000381469727,20.172008514404297,2100,Whirlpool of India Limited
2002-11-26,20.5,20.75,20.14999961853028,20.450000762939453,20.02512550354004,6800,Whirlpool of India Limited
2002-11-27,20.5,20.850000381469727,20.299999237060547,20.64999961853028,20.220966339111328,5900,Whirlpool of India Limited
2002-11-28,20.600000381469727,20.850000381469727,20.299999237060547,20.5,20.074087142944336,4100,Whirlpool of India Limited
2002-11-29,20.5,20.5,20.5,20.5,20.074087142944336,0,Whirlpool of India Limited
2002-12-02,22.0,22.5,21.0,21.549999237060547,21.10226821899414,27500,Whirlpool of India Limited
2002-12-03,22.39999961853028,22.5,20.799999237060547,21.0,20.56369400024414,17500,Whirlpool of India Limited
2002-12-04,21.299999237060547,21.5,20.299999237060547,20.75,20.318891525268555,17500,Whirlpool of India Limited
2002-12-05,21.100000381469727,21.39999961853028,20.89999961853028,21.350000381469727,20.906423568725582,3300,Whirlpool of India Limited
2002-12-06,21.5,21.700000762939453,20.799999237060547,21.200000762939453,20.759540557861328,16400,Whirlpool of India Limited
2002-12-09,21.0,21.5,20.64999961853028,21.0,20.56369400024414,24700,Whirlpool of India Limited
2002-12-10,20.100000381469727,21.25,20.100000381469727,21.049999237060547,20.61265563964844,6700,Whirlpool of India Limited
2002-12-11,20.75,21.25,20.75,21.14999961853028,20.71057891845703,56000,Whirlpool of India Limited
2002-12-12,21.100000381469727,21.299999237060547,20.799999237060547,21.0,20.56369400024414,8200,Whirlpool of India Limited
2002-12-13,21.0,21.450000762939453,20.850000381469727,21.299999237060547,20.85746383666992,7600,Whirlpool of India Limited
