Date,Open,High,Low,Close,Adj Close,Volume
2003-09-19,10.643750190734863,11.0625,10.125,10.675000190734863,6.915598392486572,485600
2003-09-22,10.774999618530273,11.206250190734863,10.774999618530273,11.1875,7.2476091384887695,1109600
2003-09-23,11.487500190734863,11.737500190734863,11.3125,11.631250381469727,7.5350847244262695,472800
2003-09-24,11.75,11.75,11.262499809265137,11.362500190734863,7.360978126525879,2187200
2003-09-25,11.3125,11.600000381469727,11.175000190734863,11.193750381469727,7.2516584396362305,817600
2003-09-26,11.28125,11.756250381469727,11.28125,11.725000381469727,7.595816612243652,740800
2003-09-29,12.0,12.3125,11.993749618530273,12.306249618530273,7.972368240356445,781600
2003-09-30,12.5,12.8125,12.481249809265137,12.681249618530273,8.21530532836914,759200
2003-10-01,12.9375,12.993749618530273,12.5625,12.637499809265137,8.18696403503418,832000
2003-10-02,12.637499809265137,12.637499809265137,12.637499809265137,12.637499809265137,8.18696403503418,0
2003-10-03,12.868749618530273,13.25,12.8125,12.850000381469727,8.324627876281738,844000
2003-10-06,13.087499618530273,13.125,12.737500190734863,12.8125,8.300333976745605,795200
2003-10-07,13.100000381469727,13.112500190734863,12.25,12.256250381469727,7.939978122711182,1020000
2003-10-08,12.75,12.75,12.21875,12.3125,7.976419448852539,811200
2003-10-09,12.381250381469727,12.931249618530273,12.25,12.706250190734863,8.2315034866333,945600
2003-10-10,12.75,13.34375,12.625,12.643750190734863,8.191012382507324,933600
2003-10-13,12.78125,13.0,12.5,12.625,8.178866386413574,747200
2003-10-14,12.925000190734863,12.9375,12.25,12.293749809265137,7.964273452758789,429600
2003-10-15,12.375,12.675000190734863,12.125,12.262499809265137,7.944027423858643,399200
2003-10-16,12.5,12.625,12.143750190734863,12.21875,7.915682315826416,605600
2003-10-17,12.3125,12.487500190734863,12.0625,12.100000381469727,7.838755130767822,570400
2003-10-20,12.3125,12.46875,11.875,12.018750190734863,7.786118984222412,409600
2003-10-21,12.125,12.34375,11.4375,11.606249809265137,7.518888473510742,404000
2003-10-22,11.5,11.625,11.03125,11.03125,7.146385192871094,414400
2003-10-23,10.9375,10.9375,10.481249809265137,10.550000190734863,6.834615230560303,478400
2003-10-24,10.4375,10.543749809265137,10.024999618530273,10.443750381469727,6.765784740447998,463944
2003-10-27,10.5,10.862500190734863,10.4375,10.46875,6.781980991363525,172000
2003-10-28,10.21875,10.6875,10.03125,10.0625,6.518798828125,307200
2003-10-29,10.0,10.481249809265137,9.574999809265137,9.78125,6.336594581604004,248000
2003-10-30,10.25,10.274999618530273,9.518750190734863,10.274999618530273,6.656463146209717,763200
2003-10-31,10.375,10.793749809265137,10.28125,10.793749809265137,6.992525577545166,725600
2003-11-03,10.875,11.25,10.8125,11.03125,7.146385192871094,613600
2003-11-04,11.03125,11.15625,10.8125,10.84375,7.0249176025390625,439200
2003-11-05,10.78125,10.949999809265137,10.6875,10.71875,6.943938255310059,284000
2003-11-06,10.625,10.875,10.625,10.756250381469727,6.968230247497559,628000
2003-11-07,10.78125,10.84375,10.625,10.675000190734863,6.915598392486572,248800
2003-11-10,10.71875,11.212499618530273,10.65625,11.168749809265137,7.235461235046387,229600
2003-11-11,11.25,11.731249809265137,11.1875,11.481249809265137,7.437909126281738,1600800
2003-11-12,11.625,11.625,11.3125,11.412500381469727,7.393371105194092,407200
2003-11-13,11.375,11.4375,10.875,10.925000190734863,7.171814918518066,356800
2003-11-14,10.90625,11.125,10.706250190734863,10.806249618530273,7.093860626220703,249640
2003-11-17,10.875,10.975000381469727,10.59375,10.6875,7.015908241271973,317600
2003-11-18,10.71875,10.84375,10.59375,10.637499809265137,6.983084201812744,354400
2003-11-19,10.6875,10.6875,10.25,10.324999809265137,6.777940273284912,174400
2003-11-20,10.3125,10.75,9.887499809265137,9.956250190734863,6.5358710289001465,465600
2003-11-21,9.8125,10.125,9.71875,9.75,6.400476455688477,228800
2003-11-24,9.824999809265137,10.125,9.8125,9.975000381469727,6.548182010650635,256000
2003-11-25,10.112500190734863,10.356249809265137,9.9375,10.043749809265137,6.593311786651611,340800
2003-11-26,10.043749809265137,10.043749809265137,10.043749809265137,10.043749809265137,6.593311786651611,0
2003-11-27,10.368749618530273,10.368749618530273,10.0,10.0625,6.605620384216309,169600
2003-11-28,10.125,10.175000190734863,9.8125,9.875,6.4825334548950195,272800
2003-12-01,10.181249618530273,10.368749618530273,10.125,10.368749618530273,6.806660175323486,297600
2003-12-02,10.262499809265137,10.625,10.100000381469727,10.137499809265137,6.6548542976379395,314400
2003-12-03,10.25,10.649999618530273,10.1875,10.643750190734863,6.987187385559082,728800
2003-12-04,11.168749809265137,11.168749809265137,10.625,10.756250381469727,7.061038970947266,781600
2003-12-05,10.96875,11.293749809265137,10.875,10.993749618530273,7.216949462890625,800000
2003-12-08,11.25,11.393750190734863,10.9375,11.118749618530273,7.299005031585693,172000
2003-12-09,11.25,11.675000190734863,11.25,11.65625,7.651850700378418,570400
2003-12-10,11.800000190734863,12.162500381469727,11.412500381469727,11.524999618530273,7.565690517425537,436800
2003-12-11,11.5,12.106249809265137,11.5,12.081250190734863,7.930847644805908,557600
2003-12-12,12.237500190734863,12.6875,11.9375,12.681249618530273,8.324724197387695,816000
2003-12-15,13.024999618530273,13.318750381469727,12.631250381469727,13.243749618530273,8.69398021697998,843200
2003-12-16,13.725000381469727,13.725000381469727,12.625,12.887499809265137,8.46011734008789,1041600
2003-12-17,13.043749809265137,13.537500381469727,13.012499809265137,13.375,8.78014087677002,1097600
2003-12-18,13.625,13.8125,13.387499809265137,13.568750381469727,8.907329559326172,1103200
2003-12-19,13.75,14.25,13.625,14.231249809265137,9.342232704162598,1626400
2003-12-22,14.5,14.625,14.0625,14.243749618530273,9.350440979003906,1578400
2003-12-23,14.0,14.375,13.53125,13.53125,8.882713317871094,615200
2003-12-24,13.25,13.600000381469727,13.25,13.443750381469727,8.825270652770996,450400
2003-12-25,13.443750381469727,13.443750381469727,13.443750381469727,13.443750381469727,8.825270652770996,0
2003-12-26,13.4375,13.71875,13.375,13.449999809265137,8.829376220703125,303200
2003-12-29,13.612500190734863,13.618749618530273,13.1875,13.306249618530273,8.735008239746094,408000
2003-12-30,13.512499809265137,13.75,12.662500381469727,12.925000190734863,8.484733581542969,196800
2003-12-31,12.8125,12.925000190734863,12.4375,12.5,8.205737113952637,403200
2004-01-01,12.5,12.875,12.5,12.587499618530273,8.263177871704102,302400
2004-01-02,12.625,13.21875,12.587499618530273,13.199999809265137,8.665261268615723,633600
2004-01-05,13.287500381469727,13.5,12.9375,12.987500190734863,8.525763511657715,390400
2004-01-06,13.0,13.206250190734863,12.375,12.412500381469727,8.148299217224121,417600
2004-01-07,12.4375,12.875,12.0,12.237500190734863,8.03342056274414,278400
2004-01-08,12.262499809265137,12.6875,12.25,12.412500381469727,8.148299217224121,331200
2004-01-09,12.5,12.875,12.25,12.362500190734863,8.115476608276367,452000
2004-01-12,12.625,12.625,12.125,12.231249809265137,8.029317855834961,364000
2004-01-13,12.375,12.381250381469727,12.012499809265137,12.206250190734863,8.012904167175293,256800
2004-01-14,12.318750381469727,12.318750381469727,12.0,12.012499809265137,7.885715007781982,259200
2004-01-15,12.487500190734863,12.556249618530273,11.756250381469727,11.931249618530273,7.832374572753906,366400
